1,-1.831055,-161.972
1.01,1.373291,-187.149
1.02,4.348755,-233.4595
1.03,6.256104,-293.3502
1.04,7.858276,-366.0583
1.05,8.544922,-424.2706
1.06,10.29968,-470.047
1.07,12.89368,-499.115
1.08,15.02991,-510.1013
1.09,16.3269,-504.0741
1.1,15.41138,-487.9761
1.11,11.74927,-467.9108
1.12,5.950928,-437.0117
1.13,1.602173,-383.3771
1.14,-.6866455,-332.8705
1.15,-.4577637,-301.7426
1.16,2.441406,-289.0778
1.17,6.637573,-299.0723
1.18,10.29968,-309.2957
1.19,13.35144,-315.5518
1.2,15.41138,-326.4618
1.21,16.63208,-315.6281
1.22,17.54761,-280.304
1.23,16.93726,-224.0753
1.24,13.35144,-145.9503
1.25,8.773804,-79.422
1.26,3.433228,-54.93164
1.27,-1.831055,-50.81177
1.28,-4.348755,-65.76538
1.29,-4.272461,-83.08411
1.3,-2.212524,-83.23669
1.31,.5340576,-72.17407
1.32,2.89917,-55.61829
1.33,5.264282,-33.95081
1.34,6.942749,3.662109
1.35,7.781982,40.74097
1.36,7.095337,60.88257
1.37,5.0354,61.87439
1.38,.8392334,46.31042
1.39,-4.882813,32.50122
1.4,-9.384155,24.18518
1.41,-13.12256,15.41138
1.42,-14.49585,13.96179
1.43,-13.58032,21.82007
1.44,-10.52856,42.19055
1.45,-5.645752,79.80347
1.46,-.6103516,143.7378
1.47,3.356934,211.792
1.48,5.79834,254.1351
1.49,5.340576,254.2114
1.5,3.585815,188.5986
1.51,.7629395,113.4491
1.52,-4.577637,43.64014
1.53,-9.918213,5.187988
1.54,-16.63208,15.64026
1.55,-24.56665,82.62634
1.56,-27.99988,182.8003
1.57,-29.83093,306.9305
1.58,-29.67834,427.1698
1.59,-26.93176,518.1885
1.6,-21.4386,561.9049
1.61,-14.80103,544.9677
1.62,-8.087158,397.8729
1.63,-.7629395,183.1818
1.64,5.950928,66.14685
1.65,10.0708,17.01355
1.66,10.0708,61.87439
1.67,5.645752,206.604
1.68,-1.220703,389.8621
1.69,-10.29968,571.4417
1.7,-18.76831,668.335
1.71,-25.71106,652.9236
1.72,-29.60205,559.6161
1.73,-29.37317,422.5159
1.74,-24.94812,251.77
1.75,-18.46313,93.68896
1.76,-10.75745,-2.975464
1.77,-3.814697,-.9155273
1.78,2.746582,119.1711
1.79,6.561279,289.1541
1.8,8.010864,400.0854
1.81,5.722046,411.1481
1.82,.1525879,339.8132
1.83,-7.553101,241.1652
1.84,-11.97815,153.9612
1.85,-14.64844,73.01331
1.86,-16.55579,17.47131
1.87,-15.48767,-11.2915
1.88,-12.28333,-30.2124
1.89,-7.476807,-17.31873
1.9,-1.525879,35.47668
1.91,4.501343,132.6752
1.92,7.93457,195.8466
1.93,8.31604,181.8085
1.94,5.0354,133.9722
1.95,1.144409,79.65088
1.96,-2.89917,36.84998
1.97,-4.882813,-8.010864
1.98,-6.17981,-44.63196
1.99,-6.484985,-77.97241
2,-6.637573,-106.7352
2.01,-6.027222,-129.4708
2.02,-4.653931,-135.8032
2.03,-2.059937,-103.8361
2.04,1.525879,-52.03247
2.05,5.187988,-7.324219
2.06,7.705688,15.94543
2.07,9.231567,13.04626
2.08,10.75745,-14.49585
2.09,11.52039,-56.6864
2.1,12.13074,-98.2666
2.11,11.06262,-144.043
2.12,7.247925,-194.7021
2.13,3.28064,-229.0344
2.14,7.629395E-02,-253.9825
2.15,-2.746582,-271.4539
2.16,-3.814697,-277.9388
2.17,-3.662109,-275.8026
2.18,-1.220703,-269.8517
2.19,1.525879,-262.4512
2.2,5.340576,-254.1351
2.21,8.010864,-253.4485
2.22,10.60486,-257.4158
2.23,13.27515,-263.2141
2.24,15.48767,-284.5001
2.25,17.39502,-328.598
2.26,17.92908,-381.3171
2.27,15.64026,-435.4095
2.28,11.97815,-465.3931
2.29,6.256104,-466.0034
2.3,1.754761,-458.2214
2.31,-1.220703,-442.276
2.32,-.8392334,-419.6167
2.33,1.602173,-390.3198
2.34,4.196167,-353.3936
2.35,7.095337,-305.5573
2.36,9.689331,-240.7837
2.37,11.52039,-195.0836
2.38,12.66479,-174.942
2.39,13.58032,-182.4188
2.4,14.03809,-206.3751
2.41,13.65662,-220.2606
2.42,12.20703,-229.4922
2.43,9.689331,-218.277
2.44,6.408691,-186.3861
2.45,3.28064,-155.2582
2.46,1.831055,-109.8633
2.47,2.288818,-56.07605
2.48,2.593994,-16.78467
2.49,3.433228,15.71655
2.5,3.967285,20.75195
2.51,4.043579,-2.441406
2.52,4.043579,-29.37317
2.53,4.043579,-56.83899
2.54,4.196167,-78.04871
2.55,3.890991,-79.65088
2.56,1.983643,-59.66187
2.57,-1.220703,-21.59119
2.58,-6.484985,30.97534
2.59,-11.97815,78.88794
2.6,-17.39502,113.2202
2.61,-20.59937,144.5007
2.62,-20.06531,169.9829
2.63,-16.55579,137.3291
2.64,-10.52856,61.18774
2.65,-2.89917,10.37598
2.66,4.425049,-15.02991
2.67,9.384155,-15.02991
2.68,10.29968,15.1062
2.69,8.163452,69.12231
2.7,4.043579,131.073
2.71,-4.119873,193.7866
2.72,-13.35144,256.5765
2.73,-23.34595,316.3147
2.74,-30.74646,356.8268
2.75,-33.95081,348.9685
2.76,-32.11975,279.541
2.77,-26.93176,189.9719
2.78,-20.44678,121.8414
2.79,-13.19885,88.11951
2.8,-5.493164,117.4927
2.81,1.602173,204.01
2.82,5.950928,327.5299
2.83,7.476807,470.9625
2.84,5.264282,582.1228
2.85,1.144409,614.1663
2.86,-3.814697,544.0521
2.87,-9.231567,398.6359
2.88,-12.89368,200.119
2.89,-16.3269,11.90186
2.9,-18.69202,-85.37292
2.91,-18.76831,-77.66724
2.92,-15.94543,54.01611
2.93,-11.82556,239.1815
2.94,-7.93457,379.8676
2.95,-4.730225,435.6384
2.96,.2288818,402.5269
2.97,.3814697,329.895
2.98,.6103516,260.3149
2.99,-.4577637,179.7485
3,-2.593994,106.6589
3.01,-5.187988,60.11963
3.02,-7.400513,31.20422
3.03,-8.468628,35.55298
3.04,-10.0708,55.92346
3.05,-9.918213,109.5581
3.06,-10.75745,208.3588
3.07,-9.765625,275.7263
3.08,-7.171631,269.928
3.09,-3.204346,222.0917
3.1,1.068115,159.6069
3.11,5.0354,90.94238
3.12,5.722046,20.06531
3.13,5.264282,-26.93176
3.14,2.975464,-60.72998
3.15,-1.220703,-91.85791
3.16,-4.730225,-105.8197
3.17,-7.324219,-86.28845
3.18,-8.31604,-6.484985
3.19,-7.93457,98.03772
3.2,-6.408691,161.8958
3.21,-2.746582,156.0211
3.22,1.602173,103.9124
3.23,5.111694,38.37585
3.24,8.010864,-26.24512
3.25,9.384155,-97.73254
3.26,10.22339,-147.6288
3.27,10.29968,-151.5198
3.28,8.392334,-150.4517
3.29,5.493164,-160.5988
3.3,2.670288,-178.0701
3.31,0,-196.6858
3.32,-1.602173,-205.4596
3.33,-1.754761,-202.1027
3.34,-.9155273,-189.3616
3.35,1.068115,-174.3317
3.36,3.585815,-160.9039
3.37,6.713867,-152.5879
3.38,8.544922,-156.9366
3.39,9.918213,-172.9584
3.4,11.74927,-194.6259
3.41,14.72473,-220.108
3.42,19.07349,-249.7864
3.43,24.56665,-284.0424
3.44,29.14429,-297.6227
3.45,30.89905,-290.0696
3.46,28.22876,-267.0288
3.47,21.89636,-239.0289
3.48,12.74109,-225.9827
3.49,3.890991,-227.89
3.5,-2.288818,-238.5712
3.51,-4.806519,-246.8109
3.52,-4.577637,-242.0807
3.53,-2.441406,-244.5984
3.54,1.068115,-244.2169
3.55,3.814697,-249.0234
3.56,6.790161,-257.1869
3.57,8.69751,-262.7563
3.58,9.307861,-279.3884
3.59,8.163452,-288.1622
3.6,6.561279,-277.7863
3.61,4.501343,-253.83
3.62,2.593994,-213.9282
3.63,3.051758,-158.0811
3.64,4.425049,-107.6508
3.65,6.866455,-82.93152
3.66,9.155273,-99.02954
3.67,10.52856,-129.8523
3.68,10.98633,-150.9857
3.69,10.75745,-153.5034
3.7,9.078979,-132.9803
3.71,5.569458,-101.8524
3.72,2.593994,-70.26672
3.73,-1.144409,-45.01343
3.74,-3.738403,-20.82825
3.75,-5.79834,13.42773
3.76,-6.866455,43.18237
3.77,-6.17981,54.70276
3.78,-3.890991,34.94263
3.79,-1.144409,-9.002686
3.8,1.983643,-54.93164
3.81,4.196167,-73.0896
3.82,5.187988,-64.62097
3.83,5.264282,-33.41675
3.84,4.425049,9.689331
3.85,2.288818,57.75452
3.86,-2.441406,110.9314
3.87,-9.231567,152.359
3.88,-15.33508,187.0728
3.89,-20.1416,211.1053
3.9,-23.11707,200.882
3.91,-22.58301,140.7623
3.92,-19.37866,72.70813
3.93,-13.35144,28.9917
3.94,-6.790161,15.1062
3.95,.1525879,47.30225
3.96,5.111694,123.5199
3.97,6.256104,237.6556
3.98,5.41687,370.3308
3.99,2.365112,483.7799
4,-2.822876,544.0521
4.01,-7.858276,504.9133
4.02,-12.5885,325.7751
4.03,-16.02173,111.9232
4.04,-18.8446,-13.58032
4.05,-19.30237,-71.25854
4.06,-19.30237,-52.56653
4.07,-17.77649,54.70276
4.08,-14.95361,217.3615
4.09,-11.82556,377.3499
4.1,-9.078979,485.0006
4.11,-6.790161,512.7716
4.12,-4.119873,482.6355
4.13,-1.754761,399.8566
4.14,-.3814697,247.6501
4.15,-.1525879,93.68896
4.16,-.6866455,-12.51221
4.17,-3.356934,-57.83081
4.18,-7.324219,-15.56396
4.19,-11.21521,99.41101
4.2,-13.73291,220.9473
4.21,-14.72473,336.5326
4.22,-13.73291,384.6741
4.23,-11.06262,355.6061
4.24,-7.095337,293.808
4.25,-2.975464,220.2606
4.26,1.983643,139.8468
4.27,4.348755,64.77356
4.28,4.196167,11.2915
4.29,3.28064,-16.63208
4.3,1.602173,-25.55847
4.31,-1.449585,-9.155273
4.32,-5.111694,70.19043
4.33,-8.926392,174.942
4.34,-12.13074,215.8356
4.35,-13.27515,195.2362
4.36,-11.74927,142.6697
4.37,-8.239746,87.43286
4.38,-4.196167,37.38403
4.39,1.525879,-4.348755
4.4,6.256104,-30.74646
4.41,10.29968,-55.00793
4.42,11.2915,-80.33752
4.43,10.68115,-99.18213
4.44,8.010864,-102.4628
4.45,4.043579,-67.06238
4.46,-.6866455,-19.76013
4.47,-5.187988,16.93726
4.48,-7.476807,31.43311
4.49,-8.010864,26.70288
4.5,-6.332397,9.613037
4.51,-3.662109,-9.078979
4.52,.3051758,-24.18518
4.53,4.196167,-38.45215
4.54,7.324219,-52.8717
4.55,8.773804,-67.06238
4.56,9.765625,-83.31299
4.57,8.621216,-110.9314
4.58,7.781982,-146.7133
4.59,7.324219,-179.4434
4.6,4.653931,-202.8656
4.61,1.754761,-216.8274
4.62,-.3051758,-220.6421
4.63,7.629395E-02,-218.8873
4.64,7.629395E-02,-218.2007
4.65,.5340576,-222.7783
4.66,1.449585,-230.0262
4.67,2.670288,-238.4949
4.68,3.356934,-260.1624
4.69,4.348755,-288.0096
4.7,5.41687,-312.7289
4.71,6.256104,-328.4454
4.72,7.781982,-327.301
4.73,10.60486,-314.7888
4.74,15.1062,-296.7834
4.75,18.53943,-277.4048
4.76,19.30237,-285.2631
4.77,15.02991,-310.5927
4.78,9.307861,-317.0013
4.79,3.356934,-303.1921
4.8,-.9918213,-272.2931
4.81,-3.28064,-236.3586
4.82,-3.356934,-214.1571
4.83,-1.373291,-200.7294
4.84,1.525879,-198.6694
4.85,4.806519,-189.6667
4.86,6.790161,-180.6641
4.87,8.850098,-182.5714
4.88,11.59668,-189.3616
4.89,10.60486,-189.8956
4.9,8.087158,-184.7076
4.91,4.348755,-162.3535
4.92,7.629395E-02,-130.0049
4.93,-3.814697,-97.12219
4.94,-7.171631,-70.64819
4.95,-8.087158,-57.75452
4.96,-6.484985,-62.25586
4.97,-3.28064,-88.57727
4.98,.9918213,-109.7107
4.99,5.493164,-111.9232
5,8.010864,-93.91785
5.01,8.544922,-64.92615
5.02,7.247925,-36.77368
5.03,5.0354,-18.8446
5.04,.8392334,-8.392334
5.05,-3.509521,-3.814697
5.06,-7.095337,-4.119873
5.07,-9.231567,1.754761
5.08,-10.52856,14.87732
5.09,-10.29968,29.14429
5.1,-9.002686,45.62378
5.11,-7.400513,63.24768
5.12,-4.959106,83.99963
5.13,-1.678467,112.7625
5.14,1.678467,128.4027
5.15,3.967285,127.6398
5.16,4.272461,106.8878
5.17,3.051758,72.78442
5.18,.3814697,55.84717
5.19,-3.585815,62.25586
5.2,-7.247925,111.084
5.21,-11.3678,189.743
5.22,-15.64026,275.7263
5.23,-18.53943,342.4072
5.24,-19.83643,380.0201
5.25,-18.15796,393.1427
5.26,-14.57214,358.2764
5.27,-9.689331,242.8436
5.28,-4.882813,113.678
5.29,-1.068115,51.04065
5.3,2.059937,36.01074
5.31,3.509521,94.22302
5.32,2.975464,219.6503
5.33,-.4577637,346.1456
5.34,-5.0354,444.87
5.35,-9.078979,496.9788
5.36,-12.89368,494.4611
5.37,-16.78467,438.1561
5.38,-18.9209,306.4728
5.39,-18.61572,138.2446
5.4,-16.55579,12.5885
5.41,-12.81738,-58.28857
5.42,-8.163452,-49.59106
5.43,-2.288818,53.02429
5.44,3.509521,200.2716
5.45,5.340576,345.1538
5.46,4.730225,434.1888
5.47,3.356934,442.8864
5.48,0,394.3634
5.49,-3.204346,311.8896
5.5,-5.41687,192.4133
5.51,-6.332397,68.20679
5.52,-6.484985,-15.41138
5.53,-6.027222,-57.44934
5.54,-5.0354,-59.66187
5.55,-3.128052,-6.790161
5.56,.2288818,70.72449
5.57,3.356934,168.9148
5.58,5.340576,250.1678
5.59,5.41687,265.274
5.6,4.119873,230.7892
5.61,1.220703,170.1355
5.62,-2.13623,98.72437
5.63,-4.043579,26.39771
5.64,-4.577637,-28.45764
5.65,-4.959106,-66.29944
5.66,-5.722046,-97.88513
5.67,-6.484985,-104.3701
5.68,-6.713867,-79.80347
5.69,-5.645752,11.59668
5.7,-2.670288,109.6344
5.71,1.296997,138.6261
5.72,4.272461,117.4927
5.73,6.408691,76.06506
5.74,7.095337,33.72192
5.75,6.713867,-8.850098
5.76,4.882813,-50.27771
5.77,2.822876,-78.73535
5.78,.6866455,-82.24487
5.79,-1.220703,-77.28577
5.8,-2.975464,-81.32935
5.81,-3.814697,-90.63721
5.82,-3.814697,-95.97778
5.83,-2.670288,-103.5309
5.84,-1.144409,-109.7107
5.85,1.907349,-115.0513
5.86,5.264282,-124.588
5.87,7.324219,-138.7024
5.88,8.850098,-153.1982
5.89,8.850098,-166.5497
5.9,9.536743,-176.0864
5.91,10.29968,-182.4188
5.92,10.83374,-187.7594
5.93,9.155273,-199.585
5.94,6.027222,-223.6938
5.95,3.204346,-257.7972
5.96,1.373291,-284.0424
5.97,-.9918213,-301.1322
5.98,-2.13623,-303.421
5.99,-1.831055,-291.9006
6,-.3814697,-276.6418
6.01,1.754761,-260.1624
6.02,3.890991,-248.7183
6.03,5.41687,-233.6884
6.04,6.484985,-230.5603
6.05,7.629395,-224.8383
6.06,9.765625,-214.6149
6.07,13.19885,-208.2062
6.08,13.65662,-199.9664
6.09,10.83374,-194.4733
6.1,5.340576,-193.1763
6.11,.1525879,-190.9637
6.12,-4.043579,-191.1163
6.13,-6.103516,-197.6776
6.14,-5.79834,-194.7784
6.15,-4.425049,-175.0183
6.16,-1.525879,-157.3181
6.17,1.449585,-153.5034
6.18,3.356934,-163.7268
6.19,5.111694,-177.3834
6.2,6.332397,-179.7485
6.21,7.324219,-176.3153
6.22,10.52856,-168.7622
6.23,12.81738,-166.8549
6.24,13.96179,-166.3208
6.25,11.52039,-153.1219
6.26,5.79834,-129.5471
6.27,.5340576,-103.1494
6.28,-4.272461,-79.04053
6.29,-6.561279,-59.43298
6.3,-6.484985,-43.10608
6.31,-4.272461,-36.69739
6.32,-.6103516,-51.11694
6.33,4.730225,-72.93701
6.34,8.31604,-82.62634
6.35,10.37598,-80.56641
6.36,9.994507,-64.84985
6.37,7.324219,-36.46851
6.38,3.204346,-3.204346
6.39,-2.059937,29.44946
6.4,-7.171631,54.1687
6.41,-11.06262,64.92615
6.42,-12.96997,56.22864
6.43,-12.66479,22.81189
6.44,-10.68115,-20.44678
6.45,-6.637573,-46.69189
6.46,-1.602173,-45.08972
6.47,3.433228,-24.18518
6.48,6.332397,5.722046
6.49,7.095337,43.79272
6.5,5.340576,89.95056
6.51,1.983643,147.3236
6.52,-1.907349,214.0808
6.53,-6.484985,277.3285
6.54,-10.60486,306.8542
6.55,-13.19885,258.1787
6.56,-14.64844,188.1409
6.57,-14.19067,121.994
6.58,-12.28333,69.73267
6.59,-9.689331,50.20142
6.6,-6.713867,64.92615
6.61,-2.746582,111.7706
6.62,7.629395E-02,195.1599
6.63,1.525879,288.9252
6.64,2.13623,374.2981
6.65,.3814697,447.2351
6.66,-1.068115,481.0333
6.67,-2.670288,438.7665
6.68,-4.272461,284.5001
6.69,-5.874634,67.52014
6.7,-7.93457,-68.74084
6.71,-8.392334,-117.7979
6.72,-9.002686,-91.17126
6.73,-10.68115,31.73828
6.74,-13.42773,226.2878
6.75,-14.72473,425.1099
6.76,-13.96179,549.6979
6.77,-11.44409,580.5206
6.78,-7.629395,533.6761
6.79,-3.433228,449.5239
6.8,.1525879,315.0177
6.81,2.5177,147.3236
6.82,3.738403,23.42224
6.83,2.822876,-29.90723
6.84,.9155273,-22.81189
6.85,-3.356934,65.61279
6.86,-5.569458,183.6395
6.87,-7.247925,280.9143
6.88,-9.002686,345.6879
6.89,-10.14709,360.7178
6.9,-8.621216,318.5272
6.91,-5.41687,238.6475
6.92,-1.678467,139.389
6.93,2.441406,42.11426
6.94,5.187988,-29.67834
6.95,7.095337,-77.59094
6.96,6.942749,-99.71619
6.97,5.722046,-57.60193
6.98,2.822876,40.51208
6.99,-.3051758,122.0703
7,-3.509521,138.3972
7.01,-5.645752,110.2448
7.02,-6.637573,68.28308
7.03,-6.866455,35.2478
7.04,-6.027222,7.93457
7.05,-3.585815,-17.7002
7.06,.3814697,-47.45483
7.07,4.501343,-75.98877
7.08,7.705688,-95.59631
7.09,9.231567,-101.1658
7.1,8.163452,-68.96973
7.11,6.17981,-10.37598
7.12,3.433228,31.20422
7.13,-.3051758,42.95349
7.14,-3.051758,34.94263
7.15,-4.501343,19.22607
7.16,-5.187988,4.272461
7.17,-5.187988,-10.52856
7.18,-4.196167,-25.93994
7.19,-3.128052,-45.54749
7.2,-1.373291,-62.17957
7.21,1.220703,-73.16589
7.22,3.28064,-86.66992
7.23,4.882813,-111.4655
7.24,6.408691,-141.9067
7.25,7.095337,-169.9829
7.26,7.247925,-189.3616
7.27,8.621216,-196.991
7.28,11.59668,-198.4406
7.29,15.94543,-194.7021
7.3,17.85278,-190.6586
7.31,12.89368,-193.3289
7.32,6.408691,-196.4569
7.33,.2288818,-193.7103
7.34,-4.043579,-191.4978
7.35,-7.553101,-188.446
7.36,-8.163452,-190.7349
7.37,-6.103516,-198.5168
7.38,-2.288818,-211.1053
7.39,2.5177,-217.7429
7.4,6.332397,-221.6339
7.41,8.544922,-220.4895
7.42,9.765625,-217.514
7.43,10.52856,-219.4977
7.44,11.67297,-221.0236
7.45,12.81738,-234.7565
7.46,11.44409,-251.3123
7.47,6.942749,-260.5438
7.48,2.975464,-276.4893
7.49,-1.220703,-291.6718
7.5,-3.890991,-296.2494
7.51,-3.814697,-299.9115
7.52,-1.525879,-291.0614
7.53,1.296997,-280.838
7.54,4.882813,-277.5574
7.55,8.468628,-294.2657
7.56,11.74927,-302.6581
7.57,12.66479,-261.2305
7.58,12.81738,-195.7703
7.59,12.43591,-136.8713
7.6,10.22339,-92.39197
7.61,5.569458,-74.3866
7.62,.6866455,-81.9397
7.63,-4.653931,-96.81702
7.64,-7.553101,-109.8633
7.65,-8.392334,-115.7379
7.66,-7.247925,-109.2529
7.67,-3.967285,-93.46008
7.68,-.7629395,-68.66455
7.69,3.28064,-38.22327
7.7,5.41687,-.4577637
7.71,5.79834,37.99438
7.72,4.272461,65.61279
7.73,2.365112,72.25037
7.74,7.629395E-02,42.8772
7.75,-3.585815,-11.3678
7.76,-6.637573,-47.68372
7.77,-7.93457,-68.96973
7.78,-9.002686,-67.13867
7.79,-9.841919,-41.35132
7.8,-10.37598,-1.068115
7.81,-10.14709,52.56653
7.82,-8.239746,116.1194
7.83,-6.256104,174.408
7.84,-4.119873,216.7511
7.85,-1.602173,249.5575
7.86,1.602173,250.0153
7.87,2.441406,181.5033
7.88,2.593994,89.26392
7.89,1.754761,34.33228
7.9,-.9155273,11.2915
7.91,-4.653931,21.59119
7.92,-9.384155,63.55286
7.93,-13.8855,140.7623
7.94,-17.77649,236.5112
7.95,-20.52307,338.7451
7.96,-20.44678,422.0581
7.97,-18.61572,448.9899
7.98,-13.27515,355.835
7.99,-7.019043,210.1898
8,-.3814697,92.39197
8.01,5.264282,-8.087158
8.02,8.239746,-49.74365
8.03,8.544922,-31.05164
8.04,5.950928,49.81995
8.05,1.449585,185.318
8.06,-3.433228,308.9142
8.07,-7.705688,394.4397
8.08,-10.0708,435.4858
8.09,-11.97815,424.9573
8.1,-12.66479,369.6442
8.11,-11.82556,253.5248
8.12,-10.22339,98.2666
8.13,-5.645752,-24.03259
8.14,-.9155273,-79.04053
8.15,3.814697,-39.36768
8.16,7.705688,119.0948
8.17,8.544922,280.5328
8.18,6.561279,375.3662
8.19,2.975464,393.6768
8.2,-1.831055,340.4999
8.21,-7.400513,275.3448
8.22,-11.59668,212.326
8.23,-13.65662,138.7024
8.24,-13.8855,63.62915
8.25,-11.52039,4.043579
8.26,-8.087158,-38.60474
8.27,-3.509521,-34.94263
8.28,-.1525879,15.71655
8.29,1.983643,82.70264
8.3,2.365112,165.1001
8.31,1.602173,217.9718
8.32,.1525879,210.8002
8.33,-1.525879,171.051
8.34,-3.509521,119.5526
8.35,-4.577637,64.84985
8.36,-4.196167,21.20972
8.37,-3.204346,-7.705688
8.38,-1.754761,-36.01074
8.39,-.5340576,-66.52832
8.4,-.2288818,-82.62634
8.41,-.3051758,-54.62646
8.42,.1525879,16.3269
8.43,.2288818,67.82532
8.44,.7629395,89.18762
8.45,.7629395,81.32935
8.46,1.678467,52.49023
8.47,2.288818,19.60754
8.48,3.28064,-14.95361
8.49,4.730225,-53.63464
8.5,5.569458,-84.99146
8.51,4.196167,-89.72168
8.52,1.983643,-83.46558
8.53,0,-86.9751
8.54,-1.983643,-105.896
8.55,-3.128052,-138.0157
8.56,-2.975464,-170.4407
8.57,-1.296997,-190.2771
8.58,1.449585,-193.634
8.59,3.890991,-183.5632
8.6,6.866455,-162.9639
8.61,9.460449,-142.0593
8.62,10.22339,-130.0812
8.63,11.82556,-133.8196
8.64,14.03809,-147.171
8.65,12.35962,-165.1001
8.66,7.705688,-186.2335
8.67,2.288818,-197.8302
8.68,-2.288818,-201.6449
8.69,-5.645752,-197.8302
8.7,-6.408691,-189.2853
8.71,-5.41687,-180.8929
8.72,-2.288818,-179.1382
8.73,1.907349,-191.3452
8.74,5.950928,-218.9636
8.75,8.773804,-238.4186
8.76,9.994507,-240.5548
8.77,11.2915,-231.3232
8.78,13.42773,-207.9773
8.79,16.63208,-180.8167
8.8,19.83643,-160.4462
8.81,20.90454,-151.5198
8.82,19.30237,-147.934
8.83,12.89368,-148.9258
8.84,2.822876,-155.6396
8.85,-3.433228,-165.329
8.86,-5.340576,-174.2554
8.87,-5.111694,-180.8167
8.88,-2.975464,-174.942
8.89,.9155273,-162.2009
8.9,5.264282,-143.28
8.91,7.781982,-122.757
8.92,8.087158,-103.9886
8.93,7.476807,-93.00232
8.94,5.722046,-89.34021
8.95,4.501343,-95.21484
8.96,1.907349,-106.8115
8.97,-.6866455,-126.4954
8.98,-2.288818,-150.2228
8.99,-3.433228,-164.032
9,-4.501343,-161.5143
9.01,-3.662109,-139.2365
9.02,-2.059937,-104.1412
9.03,-.3051758,-68.51196
9.04,2.365112,-40.3595
9.05,4.272461,-27.00806
9.06,4.959106,-29.90723
9.07,4.730225,-37.46033
9.08,2.975464,-46.92078
9.09,3.814697,-52.8717
9.1,3.814697,-57.60193
9.11,2.670288,-68.43567
9.12,-.1525879,-72.55554
9.13,-3.967285,-66.29944
9.14,-7.93457,-53.40576
9.15,-10.75745,-36.23962
9.16,-13.27515,-15.94543
9.17,-14.87732,9.689331
9.18,-13.04626,41.96167
9.19,-9.994507,70.34302
9.2,-5.111694,66.29944
9.21,.1525879,30.59387
9.22,4.501343,-4.043579
9.23,7.324219,-26.55029
9.24,8.544922,-28.76282
9.25,7.247925,-9.078979
9.26,3.356934,19.37866
9.27,-2.670288,51.26953
9.28,-7.476807,99.41101
9.29,-12.51221,144.1956
9.3,-16.47949,184.8602
9.31,-17.85278,216.8274
9.32,-16.55579,226.9745
9.33,-13.27515,194.1681
9.34,-8.163452,147.3236
9.35,-2.89917,104.7516
9.36,2.365112,77.20947
9.37,6.027222,73.54736
9.38,7.019043,118.866
9.39,4.959106,209.0454
9.4,1.754761,315.0177
9.41,-2.89917,421.8292
