.42,-111.5417,130.0812,16.35742,-11.32813
.43,-123.4436,153.2745,10.74219,-11.65771
.44,-118.9423,156.8604,4.382324,-9.729004
.45,-103.302,153.3508,-1.721191,-5.92041
.46,-85.06775,140.7623,-7.128906,-1.196289
.47,-53.40576,118.1793,-11.73096,3.234863
.48,-11.67297,79.422,-14.64844,5.92041
.49,33.34045,28.30505,-15.88135,7.946777
.5,79.19312,-17.92908,-16.44287,9.204102
.51,114.975,-65.30762,-15.33203,10.48584
.52,138.7024,-109.024,-12.89063,11.57227
.53,149.231,-144.6533,-10.43701,11.42578
.54,138.7787,-169.6014,-7.312012,9.49707
.55,111.7706,-184.6313,-2.453613,5.737305
.56,73.47107,-188.2935,3.637695,1.257324
.57,39.0625,-173.1873,9.899902,-3.051758
.58,12.05444,-134.4299,15.39307,-6.152344
.59,-6.332397,-70.03784,19.65332,-7.93457
.6,-24.49036,4.959106,22.41211,-9.082031
.61,-41.73279,75.68359,23.0957,-9.631348
.62,-58.82263,130.0049,21.71631,-9.594727
.63,-68.89343,161.8958,16.72363,-8.813477
.64,-71.7926,172.348,8.874512,-7.299805
.65,-65.23132,169.6777,.1953125,-4.736328
.66,-52.33765,157.0892,-7.739258,-1.025391
.67,-37.99438,136.4899,-13.92822,3.027344
.68,-24.26147,96.43555,-17.59033,7.165527
.69,-9.918213,51.42212,-19.72656,8.605957
.7,8.773804,.6866455,-20.89844,9.924316
.71,34.0271,-46.31042,-20.15381,11.77979
.72,61.03516,-83.92334,-17.12646,13.09814
.73,80.87158,-118.4082,-12.20703,13.07373
.74,82.55005,-146.4844,-5.310059,11.47461
.75,69.88525,-170.517,2.319336,7.739258
.76,46.99707,-178.299,8.166504,2.55127
.77,20.52307,-170.9747,11.38916,-2.453613
.78,-6.256104,-142.3645,12.92725,-6.921387
.79,-26.55029,-95.90149,13.40332,-9.875488
.8,-29.83093,-30.82275,14.52637,-11.65771
.81,-27.61841,46.00525,15.94238,-13.04932
.82,-28.30505,106.8115,17.13867,-14.07471
.83,-25.2533,151.7487,15.94238,-15.2832
.84,-22.12524,173.3398,10.88867,-14.24561
.85,-19.14978,176.3916,3.369141,-10.40039
.86,-16.78467,169.0674,-4.174805,-5.175781
.87,-11.21521,154.7241,-10.08301,-.402832
.88,-3.356934,124.3591,-14.4043,3.051758
.89,8.239746,78.65906,-16.27197,5.786133
.9,15.41138,33.26416,-16.96777,8.935547
.91,8.544922,-22.12524,-16.47949,12.51221
.92,-1.983643,-68.20679,-15.06348,14.31885
.93,-9.536743,-107.6508,-11.68213,13.75732
.94,-14.72473,-140.3809,-8.14209,12.3291
.95,-20.2179,-167.923,-3.027344,8.325195
.96,-22.27783,-181.5796,3.686523,3.198242
.97,-20.90454,-173.9502,9.997559,.9155273
.98,-18.46313,-149.0784,13.74512,-.8056641
.99,-.4577637,-106.9641,14.50195,-2.880859
1,15.25879,-53.10059,14.19678,-6.494141
1.01,35.55298,6.637573,12.81738,-9.619141
1.02,57.14417,59.58557,9.985352,-10.75439
1.03,68.81714,106.4301,6.506348,-10.11963
1.04,74.15771,138.1683,2.990723,-8.972168
1.05,82.70264,153.7323,.1464844,-6.57959
1.06,90.78979,157.2418,-2.429199,-2.526855
1.07,70.26672,152.5116,-5.090332,1.977539
1.08,30.2887,142.9749,-7.03125,4.504395
1.09,-15.79285,117.7979,-7.202148,6.359863
1.1,-58.51746,70.19043,-5.664063,7.409668
1.11,-90.7135,15.56396,-3.479004,8.154297
1.12,-114.3646,-44.70825,-1.245117,9.228516
1.13,-126.4954,-97.27478,.6958008,8.862305
1.14,-128.0975,-137.7106,1.550293,7.995605
1.15,-117.7216,-171.8903,2.197266,6.933594
1.16,-97.57996,-196.7621,2.91748,4.626465
1.17,-72.78442,-202.4841,3.161621,2.172852
1.18,-46.53931,-182.1899,2.856445,-1.867676
1.19,-27.23694,-134.8114,2.380371,-6.82373
1.2,7.171631,-69.19861,1.428223,-10.69336
1.21,34.63745,8.163452,-.9033203,-12.91504
1.22,69.73267,83.1604,-4.174805,-13.3667
1.23,105.9723,147.0184,-7.006836,-12.29248
1.24,137.0239,194.0918,-8.068848,-10.65674
1.25,163.6505,218.0481,-7.971191,-8.789063
1.26,165.4053,220.108,-6.872559,-6.140137
1.27,139.6179,185.2417,-4.821777,.3173828
1.28,95.29114,118.4082,-2.490234,7.336426
1.29,39.44397,57.67822,.6347656,14.55078
1.3,-30.67017,8.926392,4.199219,19.54346
1.31,-85.90698,-27.84729,7.043457,21.13037
1.32,-107.9559,-61.41663,8.850098,21.04492
1.33,-115.509,-85.22034,8.874512,21.65527
1.34,-116.9586,-107.9559,7.006836,20.38574
1.35,-113.3728,-135.498,3.808594,16.46729
1.36,-110.0159,-158.2336,1.11084,9.973145
1.37,-96.05408,-169.9066,-1.049805,1.538086
1.38,-69.80896,-156.0211,-2.954102,-7.714844
1.39,-34.40857,-117.569,-5.26123,-15.77148
1.4,2.975464,-59.35669,-6.616211,-21.63086
1.41,36.77368,8.468628,-7.177734,-25.5127
1.42,64.69727,67.59644,-7.287598,-26.92871
1.43,84.4574,116.3483,-7.019043,-26.30615
1.44,105.5908,162.6587,-5.883789,-23.4375
1.45,121.2311,199.8901,-3.942871,-17.74902
1.46,131.8359,214.92,-2.209473,-9.008789
1.47,127.5635,193.9392,-.2685547,-.2441406
1.48,108.6426,133.2092,1.367188,7.470703
1.49,81.78711,55.84717,2.502441,15.17334
1.5,46.69189,-22.6593,3.442383,20.73975
1.51,-.3051758,-68.81714,4.333496,23.51074
1.52,-51.49841,-90.48462,4.199219,23.80371
1.53,-102.3865,-86.13586,4.003906,23.70605
1.54,-136.1847,-77.74353,3.356934,22.79053
1.55,-143.4326,-96.58813,2.282715,20.30029
1.56,-130.5389,-101.7761,1.037598,15.85693
1.57,-108.7952,-121.8414,-.1953125,10.04639
1.58,-88.80615,-130.0812,-1.35498,2.600098
1.59,-66.7572,-117.0349,-2.441406,-6.530762
1.6,-39.29138,-85.6781,-2.978516,-14.5874
1.61,-7.858276,-48.06519,-2.91748,-20.36133
1.62,22.27783,-2.288818,-2.148438,-23.98682
1.63,49.59106,42.03796,-.9399414,-24.31641
1.64,72.32666,91.32385,.8666992,-22.96143
1.65,87.12769,132.6752,3.161621,-19.23828
1.66,84.68628,169.2963,5.493164,-13.98926
1.67,66.07056,180.8167,7.36084,-7.397461
1.68,39.29138,167.6941,8.618164,-.78125
1.69,17.08984,115.4327,9.179688,4.101563
1.7,2.288818,39.74915,9.130859,7.043457
1.71,-8.621216,-32.11975,8.435059,8.825684
1.72,-22.27783,-90.17944,7.03125,11.2915
1.73,-35.55298,-116.7297,4.846191,15.80811
1.74,-48.44666,-125.0458,1.586914,20.3125
1.75,-61.49292,-118.4082,-2.13623,23.37646
1.76,-62.86621,-111.0077,-5.432129,23.21777
1.77,-55.31311,-116.4246,-7.824707,18.24951
1.78,-27.6947,-122.8333,-9.289551,10.15625
1.79,4.577637,-108.0322,-10.0708,-.4760742
1.8,38.29956,-77.59094,-10.40039,-13.1958
1.81,66.98608,-34.25598,-9.729004,-23.49854
1.82,84.83887,10.45227,-7.556152,-23.76709
1.83,99.33472,58.05969,-4.296875,-19.7998
1.84,104.5227,110.2448,-1.904297,-17.81006
1.85,91.85791,155.1056,-3.662109E-02,-20.04395
1.86,64.77356,199.2035,2.124023,-21.1792
1.87,38.14697,219.574,4.675293,-17.5293
1.88,12.89368,210.5713,7.568359,-10.86426
1.89,-4.272461,144.8822,9.936523,-3.051758
1.9,-10.37598,63.62915,11.56006,4.797363
1.91,-21.3623,-14.03809,12.31689,11.81641
1.92,-38.60474,-77.66724,11.88965,15.55176
1.93,-58.51746,-112.5336,10.31494,16.10107
1.94,-66.37573,-124.054,6.628418,14.39209
1.95,-64.16321,-131.6071,1.330566,14.78271
1.96,-60.72998,-137.9395,-4.333496,17.67578
1.97,-58.36487,-139.2365,-8.935547,19.83643
1.98,-56.07605,-135.8795,-11.31592,16.25977
1.99,-49.36218,-119.3237,-11.95068,7.702637
2,-40.66467,-78.96423,-11.9751,.402832
2.01,-26.93176,-35.47668,-10.81543,-4.675293
2.02,-11.44409,9.918213,-8.544922,-7.653809
2.03,7.324219,56.53381,-5.603027,-10.13184
2.04,28.83911,107.0404,-2.526855,-12.06055
2.05,42.03796,136.9476,.1464844,-13.87939
2.06,42.19055,171.8903,2.502441,-14.46533
2.07,33.64563,197.525,4.492188,-13.00049
2.08,23.88,194.7021,6.298828,-10.72998
2.09,25.32959,166.3971,7.739258,-6.762695
2.1,30.44128,111.6943,9.082031,-1.831055
2.11,35.3241,43.56384,9.997559,3.137207
2.12,35.93445,-23.72742,10.00977,7.15332
2.13,22.96448,-74.00513,9.106445,11.13281
2.14,1.220703,-96.05408,7.788086,14.17236
2.15,-5.645752,-121.2311,5.859375,16.3208
2.16,-1.754761,-139.3127,3.674316,18.35938
2.17,11.82556,-149.9939,.5737305,19.00635
2.18,35.93445,-156.3263,-2.929688,16.43066
2.19,54.55017,-153.5797,-5.224609,10.40039
2.2,57.14417,-133.7433,-5.79834,2.67334
2.21,53.71094,-101.2421,-5.651855,-5.554199
2.22,44.63196,-63.85803,-6.030273,-12.01172
2.23,24.03259,-21.51489,-6.530762,-15.95459
2.24,-5.569458,30.74646,-7.080078,-17.79785
2.25,-34.56116,87.35657,-7.250977,-18.64014
2.26,-57.9071,133.1329,-6.677246,-18.64014
2.27,-71.64001,179.8248,-4.956055,-17.65137
2.28,-75.53101,207.1381,-2.893066,-15.20996
2.29,-69.3512,205.3833,7.324219E-02,-11.19385
2.3,-56.99158,167.3889,3.540039,-3.991699
2.31,-46.23413,111.5417,6.689453,3.857422
2.32,-34.71375,50.27771,8.190918,10.32715
2.33,-26.09253,-6.561279,7.983398,14.77051
2.34,-18.23425,-42.03796,6.57959,19.15283
2.35,-10.98633,-66.7572,4.748535,23.12012
2.36,1.373291,-84.68628,2.709961,26.19629
2.37,15.25879,-103.9124,.7324219,27.68555
2.38,30.59387,-116.4246,-1.037598,26.11084
2.39,32.19604,-121.3837,-2.233887,18.15186
2.4,27.00806,-123.7488,-2.636719,5.810547
2.41,24.10889,-119.6289,-1.867676,-5.932617
2.42,16.17432,-101.4709,-.4150391,-13.29346
2.43,1.831055,-73.62366,.8178711,-17.22412
2.44,-17.85278,-41.42761,1.599121,-19.99512
2.45,-32.7301,-8.926392,1.062012,-21.75293
2.46,-36.01074,31.05164,-.4638672,-21.77734
2.47,-28.45764,74.3866,-2.55127,-21.03271
2.48,-10.68115,115.6616,-4.528809,-19.94629
2.49,9.613037,145.4163,-6.066895,-17.30957
2.5,23.34595,166.0919,-7.275391,-12.21924
2.51,35.17151,168.9911,-7.958984,-5.480957
2.52,45.3186,155.7159,-8.056641,1.074219
2.53,55.31311,120.697,-7.043457,6.872559
2.54,56.38123,62.9425,-5.175781,11.05957
2.55,47.60742,-7.705688,-2.734375,15.31982
2.56,29.37317,-69.04602,.5004883,19.18945
2.57,8.010864,-105.4382,3.320313,22.43652
2.58,-9.384155,-127.7161,5.578613,24.93896
2.59,-23.65112,-138.2446,7.641602,26.34277
2.6,-34.40857,-145.4926,9.49707,23.36426
2.61,-37.46033,-149.0784,10.49805,16.80908
2.62,-41.73279,-152.9694,10.5957,8.80127
2.63,-46.76819,-148.2391,9.851074,1.306152
2.64,-52.03247,-123.0621,8.557129,-2.746582
2.65,-59.73816,-72.32666,6.494141,-7.141113
2.66,-61.03516,-11.3678,3.674316,-13.83057
2.67,-51.95618,35.85815,.1098633,-19.62891
2.68,-20.90454,64.16321,-3.918457,-21.49658
2.69,18.38684,105.2856,-7.93457,-20.69092
2.7,46.99707,149.3073,-11.21826,-19.0918
2.71,69.96155,183.7158,-13.08594,-17.48047
2.72,85.44922,200.0427,-13.75732,-15.12451
2.73,99.25842,199.8138,-12.80518,-9.765625
2.74,110.3973,184.4788,-10.55908,-3.320313
2.75,111.9232,149.231,-7.250977,2.55127
2.76,99.86877,82.62634,-2.709961,6.066895
2.77,77.20947,2.441406,2.22168,7.458496
2.78,47.22595,-72.55554,6.274414,8.422852
2.79,17.85278,-128.5553,9.667969,9.875488
2.8,-7.171631,-171.051,12.10938,11.85303
2.81,-26.01624,-203.0182,14.28223,12.24365
2.82,-45.24231,-221.3287,15.18555,9.863281
2.83,-65.38391,-231.3995,14.90479,6.37207
2.84,-85.83069,-224.6857,13.08594,2.380371
2.85,-103.4546,-180.2826,9.790039,-2.307129
2.86,-112.2284,-100.4791,5.92041,-7.385254
2.87,-107.1167,18.76831,1.379395,-12.51221
2.88,-90.7135,98.72437,-2.612305,-16.08887
2.89,-65.5365,142.9749,-6.567383,-18.26172
2.9,-32.42493,175.9338,-9.472656,-17.82227
2.91,2.746582,199.2035,-11.35254,-15.31982
2.92,35.62927,211.9446,-12.18262,-12.28027
2.93,59.12781,202.6367,-11.95068,-7.531738
2.94,79.95605,177.2308,-10.64453,-1.452637
2.95,95.06226,122.6044,-8.691406,5.236816
2.96,95.21484,45.62378,-5.932617,10.99854
2.97,83.54187,-12.74109,-2.79541,15.55176
2.98,64.16321,-54.09241,.9155273,19.83643
2.99,42.34314,-77.13318,4.797363,22.14355
3,24.71924,-103.6835,8.129883,23.03467
3.01,9.765625,-126.3428,11.74316,21.5332
3.02,-8.69751,-141.7542,15.07568,17.33398
3.03,-32.04346,-154.8767,17.59033,10.29053
3.04,-56.61011,-163.1927,18.0542,2.539063
3.05,-74.08142,-149.8413,16.18652,-3.833008
3.06,-76.59912,-119.6289,12.36572,-9.204102
3.07,-64.3158,-64.92615,6.604004,-14.01367
3.08,-49.28589,3.890991,-.2685547,-18.24951
3.09,-31.5094,73.69995,-6.713867,-20.34912
3.1,-18.46313,128.8605,-12.30469,-19.36035
3.11,-5.0354,171.7377,-16.29639,-16.97998
3.12,14.80103,197.8302,-18.27393,-12.68311
3.13,36.23962,200.9583,-18.49365,-7.836914
3.14,56.30493,193.2526,-17.10205,-1.940918
3.15,68.81714,163.5742,-14.5752,3.527832
3.16,63.47656,103.9886,-10.27832,8.007813
3.17,46.69189,37.00256,-4.711914,10.38818
3.18,22.27783,-32.8064,.8666992,11.56006
3.19,2.670288,-87.20398,5.200195,12.81738
3.2,-15.41138,-113.8306,7.971191,14.25781
3.21,-29.83093,-138.092,9.558105,14.18457
3.22,-45.92896,-164.2609,10.75439,12.34131
3.23,-56.6864,-185.0891,11.32813,8.642578
3.24,-63.93433,-201.5686,11.15723,2.734375
3.25,-70.49561,-203.1708,10.10742,-3.137207
3.26,-80.03235,-177.9938,7.958984,-8.47168
3.27,-75.68359,-123.7488,5.090332,-13.25684
3.28,-59.66187,-53.71094,1.44043,-17.22412
3.29,-35.17151,23.19336,-2.111816,-19.37256
3.3,-1.831055,87.58545,-5.249023,-20.39795
3.31,32.04346,131.3019,-7.15332,-18.17627
3.32,60.65369,168.0756,-8.154297,-14.67285
3.33,81.17676,195.8466,-8.874512,-9.960938
3.34,89.4928,206.604,-9.191895,-4.833984
3.35,95.21484,205.1544,-8.544922,.78125
3.36,95.21484,198.9746,-6.713867,7.116699
3.37,84.83887,181.0455,-4.345703,13.39111
3.38,65.00244,143.28,-1.208496,15.90576
3.39,41.80908,71.71631,1.953125,16.88232
3.4,20.82825,-12.81738,5.041504,18.01758
3.41,3.433228,-92.0105,7.165527,20.76416
3.42,-8.544922,-141.8304,8.361816,21.16699
3.43,-18.69202,-169.6014,8.532715,18.07861
3.44,-31.05164,-192.4896,7.873535,13.29346
3.45,-45.01343,-209.7321,6.640625,9.350586
3.46,-59.50928,-216.98,5.041504,5.517578
3.47,-69.12231,-216.3696,3.442383,1.318359
3.48,-67.29126,-194.7021,1.953125,-2.258301
3.49,-53.25317,-148.0865,.1342773,-4.125977
3.5,-39.52026,-82.70264,-2.319336,-7.348633
3.51,-19.83643,-13.8855,-5.053711,-11.41357
3.52,-2.593994,49.59106,-7.824707,-13.84277
3.53,10.14709,98.72437,-9.680176,-12.62207
3.54,19.53125,131.9885,-9.924316,-9.094238
3.55,26.16882,162.1246,-8.276367,-5.712891
3.56,29.90723,190.2008,-5.688477,-1.599121
3.57,35.01892,205.9174,-3.112793,1.989746
3.58,41.73279,202.4841,-1.037598,5.163574
3.59,42.26685,189.5142,1.171875,7.348633
3.6,45.01343,150.3754,3.051758,7.946777
3.61,41.50391,83.08411,4.199219,7.958984
3.62,32.65381,9.613037,5.102539,7.763672
3.63,18.53943,-64.46838,5.688477,7.312012
3.64,4.882813,-127.3346,6.152344,6.176758
3.65,-8.392334,-171.9666,6.555176,4.699707
3.66,-14.49585,-195.8466,7.092285,2.79541
3.67,-10.91003,-217.2852,6.921387,.2563477
3.68,-10.0708,-223.7701,5.957031,-1.818848
3.69,-14.11438,-216.5985,4.431152,-3.869629
3.7,-19.60754,-178.3752,2.441406,-6.091309
3.71,-23.34595,-117.4164,.3417969,-8.26416
3.72,-27.16064,-40.81726,-1.477051,-9.936523
3.73,-30.89905,34.40857,-2.453613,-10.35156
3.74,-35.62927,102.005,-2.941895,-9.16748
3.75,-43.64014,151.2909,-3.405762,-7.104492
3.76,-52.33765,183.7158,-3.344727,-4.772949
3.77,-57.44934,203.9337,-2.46582,-2.087402
3.78,-63.17139,214.7675,-1.074219,.9033203
3.79,-54.70276,212.5549,.5859375,4.309082
3.8,-38.75732,184.7839,2.111816,7.092285
3.81,-12.74109,137.558,2.624512,8.984375
3.82,17.7002,68.43567,2.148438,9.606934
3.83,52.71912,-6.942749,1.025391,9.448242
3.84,75.45471,-63.40027,2.441406E-02,8.898926
3.85,87.50916,-96.28296,-.6103516,7.824707
3.86,89.4928,-137.1765,-1.525879,6.262207
3.87,75.53101,-177.9175,-1.904297,2.67334
3.88,61.49292,-200.882,-2.026367,-.4638672
3.89,44.47937,-212.1735,-1.391602,-3.69873
3.9,25.10071,-201.1108,.2441406,-7.69043
3.91,3.814697,-161.438,2.929688,-11.16943
3.92,-19.07349,-103.9886,5.578613,-13.96484
3.93,-43.25867,-34.0271,7.397461,-16.27197
3.94,-63.70544,34.0271,7.93457,-19.01855
3.95,-82.39746,90.56091,7.116699,-18.94531
3.96,-96.81702,133.2092,5.114746,-16.63818
3.97,-100.8606,162.5061,2.282715,-12.46338
3.98,-92.84973,178.2227,-.7446289,-7.495117
3.99,-72.32666,179.0619,-3.234863,-2.233887
4,-42.26685,174.2554,-4.931641,3.601074
4.01,-8.926392,144.4244,-6.030273,9.082031
4.02,23.88,87.89063,-6.652832,13.5376
4.03,53.32947,27.38953,-6.469727,17.63916
4.04,72.70813,-21.3623,-5.895996,21.20361
4.05,80.56641,-66.07056,-5.102539,24.09668
4.06,80.18494,-96.89331,-4.02832,25.56152
4.07,77.51465,-119.8578,-2.282715,24.8291
4.08,76.59912,-142.9749,.3417969,22.03369
4.09,73.39478,-164.7949,3.161621,17.19971
4.1,64.46838,-177.3071,6.518555,11.40137
4.11,49.81995,-173.1873,9.411621,4.553223
4.12,31.81458,-140.7623,10.91309,-3.466797
4.13,5.111694,-88.34839,10.81543,-12.57324
4.14,-19.37866,-27.23694,9.094238,-19.68994
4.15,-46.08154,35.3241,6.37207,-21.99707
4.16,-76.14136,84.15222,3.015137,-21.66748
4.17,-102.6154,127.2583,.1464844,-20.10498
4.18,-119.3237,161.5143,-1.89209,-17.90771
4.19,-120.163,186.5387,-3.259277,-14.56299
4.2,-100.4791,201.3397,-3.845215,-8.886719
4.21,-67.82532,200.8057,-4.370117,-2.502441
4.22,-32.04346,189.0564,-4.6875,2.258301
4.23,.1525879,152.7405,-4.614258,4.89502
4.24,25.63477,89.72168,-4.455566,7.250977
4.25,43.02979,27.31323,-4.101563,9.94873
4.26,51.80359,-41.5802,-3.393555,12.41455
4.27,49.1333,-99.79248,-2.563477,13.42773
4.28,45.47119,-138.7024,-1.538086,12.62207
4.29,45.16602,-160.2936,6.103516E-02,11.13281
4.3,48.98071,-168.6096,2.258301,9.191895
4.31,45.16602,-174.7894,4.406738,7.263184
4.32,36.92627,-175.4761,6.311035,3.991699
4.33,22.96448,-171.1273,7.580566,-.9521484
4.34,3.204346,-155.6396,7.043457,-6.750488
4.35,-18.99719,-122.2229,4.833984,-11.70654
4.36,-38.60474,-77.89612,1.391602,-14.5874
4.37,-50.96436,-28.45764,-2.416992,-15.271
4.38,-60.57739,25.71106,-5.297852,-14.07471
4.39,-50.73547,81.48193,-7.104492,-11.99951
4.4,-35.09521,128.0212,-7.922363,-8.850098
4.41,-20.98083,164.6423,-8.483887,-5.407715
4.42,-5.79834,190.5823,-8.14209,-1.623535
4.43,7.858276,200.119,-6.396484,2.001953
4.44,19.22607,198.9746,-4.223633,5.322266
4.45,21.89636,189.0564,-1.916504,8.081055
4.46,15.48767,162.4298,-9.765625E-02,9.680176
4.47,2.212524,109.4055,1.293945,9.802246
4.48,-8.544922,32.7301,2.429199,8.752441
4.49,-11.3678,-43.86902,3.649902,7.69043
4.5,-8.544922,-104.4464,5.541992,6.713867
4.51,-.4577637,-148.8495,7.299805,6.396484
4.52,7.93457,-176.9257,8.081055,6.091309
4.53,11.52039,-191.04,7.861328,4.663086
4.54,11.97815,-195.0836,6.616211,1.916504
4.55,9.231567,-165.1001,5.273438,-2.160645
4.56,9.460449,-123.291,2.832031,-6.542969
4.57,11.2915,-75.14954,-9.765625E-02,-10.40039
4.58,18.46313,-24.33777,-2.685547,-13.00049
4.59,33.18787,37.07886,-4.162598,-14.77051
4.6,52.33765,93.38379,-3.820801,-14.90479
4.61,75.91248,138.2446,-2.172852,-13.63525
4.62,98.95325,166.626,-.2563477,-10.98633
4.63,114.6698,182.3425,1.098633,-6.884766
4.64,101.4709,177.002,1.318359,-1.733398
4.65,57.44934,141.5253,1.086426,3.320313
4.66,-4.730225,85.75439,1.23291,8.325195
4.67,-65.84167,24.79553,2.050781,12.25586
4.68,-111.5417,-28.91541,3.564453,14.07471
4.69,-140.2283,-77.05688,5.322266,14.50195
4.7,-151.2909,-115.1276,5.700684,14.55078
4.71,-149.9176,-143.7378,5.566406,14.31885
4.72,-137.1765,-168.3044,5.358887,14.33105
4.73,-113.7543,-184.6313,3.808594,12.56104
4.74,-87.96692,-196.3043,1.025391,8.032227
4.75,-66.45203,-194.7021,-2.453613,1.367188
4.76,-47.37854,-166.7786,-5.480957,-5.810547
4.77,-27.771,-117.8741,-7.727051,-11.95068
4.78,-5.493164,-56.30493,-9.057617,-16.06445
4.79,17.31873,14.34326,-8.862305,-17.76123
4.8,40.43579,76.29395,-7.080078,-17.27295
4.81,67.06238,128.1738,-4.89502,-16.02783
4.82,92.23938,168.9911,-2.111816,-13.94043
4.83,106.3538,192.1844,1.013184,-8.251953
4.84,106.8878,201.3397,4.260254,-2.404785
4.85,96.28296,201.3397,6.811523,3.186035
4.86,74.23401,181.7322,8.71582,5.700684
4.87,41.19873,152.7405,10.19287,7.946777
4.88,9.384155,85.83069,11.23047,9.667969
4.89,-12.89368,16.55579,11.62109,9.82666
4.9,-25.93994,-45.85266,11.03516,8.166504
4.91,-35.93445,-89.11133,9.350586,6.018066
4.92,-38.14697,-111.1603,6.005859,4.101563
4.93,-27.00806,-126.4191,1.599121,3.320313
4.94,-5.0354,-143.0511,-3.405762,3.125
4.95,29.75464,-152.2064,-8.178711,2.624512
4.96,58.67004,-159.7595,-11.96289,.7568359
4.97,82.85522,-163.4979,-14.56299,-2.294922
4.98,100.0214,-154.8004,-15.84473,-5.688477
4.99,106.5826,-127.4872,-15.71045,-8.26416
5,100.7843,-77.28577,-13.5376,-10.18066
5.01,75.30212,-6.637573,-9.716797,-11.02295
5.02,40.66467,57.9071,-4.467773,-10.90088
5.03,4.577637,118.2556,2.185059,-9.265137
5.04,-31.28052,174.1791,9.04541,-6.286621
5.05,-60.4248,214.6149,14.96582,-2.539063
5.06,-85.75439,227.7374,18.72559,1.416016
5.07,-111.5417,220.5658,21.0083,5.59082
5.08,-129.6997,182.2662,21.48438,8.813477
5.09,-138.7787,114.8224,18.73779,10.83984
5.1,-134.964,33.03528,13.04932,11.91406
5.11,-119.9341,-37.61292,6.091309,11.86523
5.12,-94.75708,-79.95605,-1.220703,11.48682
5.13,-60.4248,-99.79248,-7.93457,11.9873
5.14,-23.26965,-89.18762,-12.45117,11.52344
5.15,11.21521,-101.3947,-14.73389,9.802246
5.16,43.71643,-112.2284,-15.14893,8.02002
5.17,69.42749,-118.7897,-14.47754,3.625488
5.18,93.99414,-122.3755,-13.47656,-5.761719
5.19,114.7461,-122.2229,-11.16943,-15.99121
5.2,134.5062,-105.1331,-8.154297,-17.06543
5.21,139.6942,-73.01331,-4.394531,-16.30859
5.22,126.4954,-33.87451,-1.098633,-16.28418
5.23,107.193,13.96179,3.564453,-14.50195
5.24,76.75171,66.52832,9.472656,-11.88965
5.25,35.47668,113.0676,15.01465,-10.35156
5.26,-18.08167,156.0211,18.33496,-9.680176
5.27,-73.39478,190.8875,18.82324,-7.189941
5.28,-111.8469,204.1626,17.28516,-3.234863
5.29,-130.6915,191.5741,14.39209,1.538086
5.3,-138.7024,144.2719,10.48584,6.103516
5.31,-131.3782,71.64001,5.664063,9.25293
5.32,-106.6589,-2.89917,.6835938,11.8042
5.33,-74.15771,-69.73267,-5.34668,14.00146
5.34,-41.42761,-111.1603,-11.62109,16.22314
5.35,-9.155273,-130.4626,-15.44189,17.76123
5.36,17.31873,-134.3536,-16.87012,17.33398
5.37,43.48755,-128.7079,-16.78467,14.51416
5.38,68.20679,-119.5526,-15.53955,10.08301
5.39,89.11133,-125.351,-13.3667,4.467773
5.4,102.0813,-120.3918,-10.25391,-2.13623
5.41,102.3865,-107.8796,-6.896973,-8.300781
5.42,86.8988,-82.62634,-2.453613,-13.5498
5.43,69.80896,-41.04614,4.772949,-17.60254
