-39.0625,-104.9805
-2.441406,-83.00781
28.07617,-62.25586
46.38672,-43.94531
52.49023,-28.07617
53.71094,-7.324219
48.82813,18.31055
42.72461,48.82813
37.8418,84.22852
36.62109,126.9531
39.0625,162.3535
43.94531,172.1191
42.72461,142.8223
21.97266,73.24219
-18.31055,-13.42773
-61.03516,-85.44922
-83.00781,-130.6152
-90.33203,-147.7051
-89.11133,-140.3809
-69.58008,-120.8496
-32.95898,-97.65625
6.103516,-73.24219
40.2832,-50.04883
56.15234,-29.29688
61.03516,-12.20703
51.26953,7.324219
32.95898,34.17969
18.31055,67.13867
10.98633,98.87695
7.324219,137.9395
10.98633,168.457
26.85547,175.7813
30.51758,139.1602
7.324219,63.47656
-32.95898,-21.97266
-63.47656,-90.33203
-73.24219,-134.2773
-78.125,-148.9258
-72.02148,-142.8223
-51.26953,-124.5117
-18.31055,-101.3184
15.86914,-76.9043
45.16602,-56.15234
58.59375,-37.8418
62.25586,-21.97266
48.82813,-2.441406
26.85547,24.41406
9.765625,56.15234
1.220703,89.11133
0,124.5117
1.220703,155.0293
9.765625,175.7813
20.75195,164.7949
19.53125,113.5254
-6.103516,31.73828
-45.16602,-50.04883
-69.58008,-111.084
-75.68359,-142.8223
-75.68359,-150.1465
-63.47656,-141.6016
-39.0625,-122.0703
-7.324219,-100.0977
23.19336,-76.9043
47.60742,-56.15234
59.81445,-40.2832
62.25586,-24.41406
53.71094,0
39.0625,28.07617
24.41406,61.03516
17.08984,96.43555
12.20703,131.8359
9.765625,163.5742
14.64844,183.1055
23.19336,178.2227
29.29688,141.6016
9.765625,68.35938
-29.29688,-21.97266
-68.35938,-100.0977
-85.44922,-150.1465
-93.99414,-170.8984
-90.33203,-167.2363
-68.35938,-148.9258
-35.40039,-122.0703
1.220703,-92.77344
35.40039,-65.91797
58.59375,-43.94531
70.80078,-26.85547
72.02148,-7.324219
59.81445,18.31055
39.0625,51.26953
20.75195,84.22852
14.64844,119.6289
13.42773,155.0293
13.42773,180.6641
20.75195,185.5469
24.41406,150.1465
15.86914,73.24219
-24.41406,-19.53125
-69.58008,-101.3184
-87.89063,-148.9258
-92.77344,-164.7949
-85.44922,-156.25
-62.25586,-134.2773
-26.85547,-108.6426
9.765625,-81.78711
39.0625,-59.81445
54.93164,-39.0625
62.25586,-19.53125
62.25586,1.220703
52.49023,30.51758
35.40039,65.91797
17.08984,107.4219
4.882813,147.7051
0,181.8848
-1.220703,198.9746
4.882813,185.5469
13.42773,134.2773
0,48.82813
-37.8418,-41.50391
-69.58008,-114.7461
-80.56641,-156.25
-83.00781,-168.457
-73.24219,-159.9121
-46.38672,-139.1602
-10.98633,-113.5254
24.41406,-87.89063
52.49023,-65.91797
68.35938,-45.16602
76.9043,-26.85547
69.58008,-2.441406
45.16602,29.29688
19.53125,65.91797
3.662109,102.5391
0,135.498
0,162.3535
6.103516,168.457
23.19336,141.6016
21.97266,72.02148
-10.98633,-18.31055
-56.15234,-98.87695
-78.125,-148.9258
-83.00781,-164.7949
-75.68359,-155.0293
-54.93164,-131.8359
-21.97266,-103.7598
13.42773,-78.125
43.94531,-53.71094
62.25586,-34.17969
69.58008,-19.53125
61.03516,1.220703
42.72461,29.29688
24.41406,63.47656
14.64844,98.87695
9.765625,129.3945
7.324219,157.4707
15.86914,169.6777
32.95898,150.1465
30.51758,92.77344
-4.882813,12.20703
-48.82813,-63.47656
-69.58008,-114.7461
-75.68359,-139.1602
-74.46289,-140.3809
-63.47656,-130.6152
-40.2832,-111.084
-9.765625,-89.11133
20.75195,-68.35938
43.94531,-48.82813
52.49023,-30.51758
51.26953,-10.98633
36.62109,12.20703
18.31055,46.38672
6.103516,81.78711
3.662109,118.4082
9.765625,162.3535
17.08984,195.3125
26.85547,209.9609
39.0625,189.209
41.50391,126.9531
10.98633,29.29688
-42.72461,-65.91797
-79.3457,-137.9395
-90.33203,-173.3398
-90.33203,-177.002
-78.125,-162.3535
-51.26953,-137.9395
-15.86914,-111.084
20.75195,-85.44922
48.82813,-62.25586
64.69727,-41.50391
70.80078,-23.19336
63.47656,2.441406
45.16602,37.8418
28.07617,72.02148
19.53125,111.084
13.42773,148.9258
13.42773,177.002
25.63477,179.4434
34.17969,130.6152
6.103516,40.2832
-47.60742,-56.15234
-89.11133,-128.1738
-103.7598,-163.5742
-102.5391,-167.2363
-85.44922,-150.1465
-56.15234,-125.7324
-15.86914,-97.65625
23.19336,-70.80078
52.49023,-50.04883
68.35938,-31.73828
75.68359,-14.64844
67.13867,6.103516
47.60742,41.50391
26.85547,80.56641
14.64844,122.0703
12.20703,159.9121
14.64844,189.209
25.63477,196.5332
36.62109,164.7949
26.85547,92.77344
-10.98633,1.220703
-56.15234,-75.68359
-79.3457,-128.1738
-85.44922,-150.1465
-84.22852,-146.4844
-72.02148,-130.6152
-46.38672,-108.6426
-14.64844,-85.44922
19.53125,-64.69727
46.38672,-46.38672
56.15234,-29.29688
51.26953,-9.765625
34.17969,17.08984
18.31055,51.26953
12.20703,84.22852
14.64844,120.8496
21.97266,163.5742
31.73828,191.6504
46.38672,192.8711
47.60742,151.3672
26.85547,72.02148
-21.97266,-17.08984
-61.03516,-96.43555
-81.78711,-148.9258
-93.99414,-170.8984
-93.99414,-167.2363
-76.9043,-147.7051
-46.38672,-123.291
-8.544922,-95.21484
28.07617,-70.80078
52.49023,-48.82813
64.69727,-29.29688
61.03516,-6.103516
47.60742,23.19336
31.73828,58.59375
21.97266,92.77344
20.75195,133.0566
24.41406,172.1191
30.51758,197.7539
40.2832,200.1953
40.2832,156.25
15.86914,73.24219
-34.17969,-21.97266
-74.46289,-101.3184
-90.33203,-153.8086
-92.77344,-173.3398
-86.66992,-170.8984
-65.91797,-156.25
-34.17969,-133.0566
3.662109,-106.2012
37.8418,-80.56641
62.25586,-58.59375
74.46289,-37.8418
75.68359,-17.08984
59.81445,10.98633
37.8418,46.38672
23.19336,83.00781
17.08984,118.4082
15.86914,152.5879
18.31055,173.3398
25.63477,168.457
26.85547,119.6289
-3.662109,35.40039
-53.71094,-56.15234
-87.89063,-124.5117
-103.7598,-159.9121
-102.5391,-162.3535
-86.66992,-146.4844
-56.15234,-120.8496
-17.08984,-92.77344
19.53125,-65.91797
47.60742,-45.16602
63.47656,-25.63477
68.35938,-7.324219
58.59375,17.08984
39.0625,50.04883
21.97266,90.33203
12.20703,125.7324
8.544922,157.4707
15.86914,178.2227
32.95898,168.457
40.2832,112.3047
12.20703,25.63477
-39.0625,-61.03516
-75.68359,-119.6289
-90.33203,-144.043
-87.89063,-140.3809
-73.24219,-119.6289
-45.16602,-95.21484
-8.544922,-69.58008
26.85547,-47.60742
51.26953,-29.29688
62.25586,-12.20703
61.03516,4.882813
46.38672,29.29688
23.19336,64.69727
6.103516,98.87695
2.441406,130.6152
4.882813,162.3535
21.97266,173.3398
39.0625,150.1465
39.0625,85.44922
6.103516,-2.441406
-41.50391,-80.56641
-73.24219,-131.8359
-85.44922,-152.5879
-84.22852,-148.9258
-69.58008,-134.2773
-40.2832,-111.084
-2.441406,-87.89063
32.95898,-64.69727
56.15234,-42.72461
65.91797,-24.41406
61.03516,-4.882813
40.2832,18.31055
20.75195,51.26953
9.765625,85.44922
6.103516,128.1738
13.42773,172.1191
28.07617,201.416
47.60742,201.416
52.49023,148.9258
14.64844,56.15234
-40.2832,-37.8418
-79.3457,-109.8633
-95.21484,-152.5879
-100.0977,-166.0156
-93.99414,-159.9121
-70.80078,-141.6016
-35.40039,-117.1875
4.882813,-91.55273
39.0625,-69.58008
54.93164,-48.82813
56.15234,-29.29688
48.82813,-9.765625
36.62109,18.31055
26.85547,47.60742
24.41406,85.44922
25.63477,139.1602
32.95898,186.7676
42.72461,212.4023
53.71094,194.0918
47.60742,120.8496
0,18.31055
-59.81445,-73.24219
-93.99414,-135.498
-107.4219,-161.1328
-106.2012,-157.4707
-89.11133,-137.9395
-58.59375,-112.3047
-17.08984,-87.89063
23.19336,-64.69727
50.04883,-43.94531
56.15234,-25.63477
51.26953,-6.103516
42.72461,20.75195
39.0625,51.26953
32.95898,85.44922
34.17969,131.8359
40.2832,170.8984
50.04883,191.6504
59.81445,169.6777
42.72461,102.5391
-4.882813,9.765625
-61.03516,-73.24219
-91.55273,-129.3945
-104.9805,-151.3672
-103.7598,-150.1465
-87.89063,-134.2773
-53.71094,-111.084
-9.765625,-86.66992
28.07617,-64.69727
52.49023,-43.94531
61.03516,-25.63477
56.15234,-4.882813
45.16602,20.75195
39.0625,52.49023
35.40039,89.11133
29.29688,128.1738
25.63477,163.5742
29.29688,190.4297
39.0625,198.9746
50.04883,174.5605
37.8418,101.3184
-18.31055,-1.220703
-78.125,-96.43555
-111.084,-158.6914
-120.8496,-181.8848
-115.9668,-173.3398
-92.77344,-150.1465
-58.59375,-120.8496
-15.86914,-92.77344
24.41406,-70.80078
53.71094,-50.04883
68.35938,-30.51758
74.46289,-6.103516
69.58008,24.41406
54.93164,62.25586
40.2832,98.87695
31.73828,134.2773
